,Time,RSSI,Primary,Secondary,AdInterval,DeviceName,ManufacturerData,TxPower,AdvertiseFlag,DeviceId
99,1619174040842,-79,1,0,0, null, {76=[B@74271f6},8,26,9e58e43d5bf3f91b7cdc17bb2462604bf601387cdf4f51ef6d6c745e
100,1619174041331,-90,1,0,0, null, {76=[B@9cd62cd},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
101,1619174044912,-85,1,0,0, null, {76=[B@951c9ce},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
102,1619174045195,-86,1,0,0, null, {76=[B@7a11e85},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
103,1619174045470,-90,1,0,0, null, {76=[B@54967e8},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
104,1619174045505,-85,1,0,0, null, {76=[B@880fee7},8,26,9e58e43d5bf3f91b7cdc17bb2462604bf601387cdf4f51ef6d6c745e
105,1619174057099,-75,1,0,0, null, {76=[B@eaa427e},8,26,9e58e43d5bf3f91b7cdc17bb2462604bf601387cdf4f51ef6d6c745e
106,1619174057105,-93,1,0,0, null, {76=[B@5bfb2f5},-2147483648,-1,7f77c3b483ac788e259882b26b945953dcae4c4c19484cfea65df795
107,1619174057302,-92,1,0,0, null, {76=[B@9a9b18},-2147483648,-1,7f77c3b483ac788e259882b26b945953dcae4c4c19484cfea65df795
108,1619174057378,-72,1,0,0, null, {76=[B@8f16fd7},8,26,9e58e43d5bf3f91b7cdc17bb2462604bf601387cdf4f51ef6d6c745e
109,1619174057402,-88,1,0,0, null, {},-2147483648,26,a8d5de0ba2595e7b2d7212323dd65b01086abeb6edc500db6783bd62
110,1619174057484,-94,1,0,0, null, {76=[B@9ddb530},-2147483648,-1,7f77c3b483ac788e259882b26b945953dcae4c4c19484cfea65df795
111,1619174057609,-76,1,0,0, null, {76=[B@a4482cf},7,26,54785d314323a9b9cb9f5bdb2eb9a752a2d0e9a895ba2236cec7f7a3
112,1619174057626,-83,1,0,0, null, {76=[B@897a83a},7,26,f6f8ecea1f9e8c429a974b0880ea136fd6ffa357f0a5d5c545e95af7
113,1619174057644,-73,1,0,0, null, {76=[B@e1ab0e1},8,26,9e58e43d5bf3f91b7cdc17bb2462604bf601387cdf4f51ef6d6c745e
