,Time,RSSI,Primary,Secondary,AdInterval,DeviceName,ManufacturerData,TxPower,AdvertiseFlag,DeviceId
10108,1623675594174,-77,1,0,0, null, {76=[B@141cf9c},12,26,7244421f2908184e84cdaf77ea84d3e94aa8a580232a9eac00915cbd
10109,1623675594176,-73,1,0,0, null, {76=[B@e2e812b},12,26,a0bb51c49013efb1abdb9be5cb649fdfbb46b151ddd50ebc550c467e
10110,1623675594307,-60,1,0,0, null, {},-2147483648,26,24d85ab53ef5c005d0efc5da6d5423c50974cd97a4469b61a4fdc6ae
10111,1623675594442,-77,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
10112,1623675594449,-67,1,0,0, null, {76=[B@5dd9d2},12,26,a0bb51c49013efb1abdb9be5cb649fdfbb46b151ddd50ebc550c467e
10113,1623675594455,-96,1,0,0, null, {},-2147483648,-1,e7d9cbc7346d3a612f429a24de0640420547bb73dbff6e25be2beb41
10114,1623675594542,-76,1,0,0, null, {76=[B@c5c8dff},12,26,052cefffaa1e388d83d21e75d9209411c34839e8a2187a71d6381e96
10115,1623675598148,-74,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
10116,1623675598167,-89,1,0,0, null, {},-2147483648,-1,e7d9cbc7346d3a612f429a24de0640420547bb73dbff6e25be2beb41
10117,1623675598252,-64,1,0,0, null, {76=[B@865d464},12,26,a0bb51c49013efb1abdb9be5cb649fdfbb46b151ddd50ebc550c467e
10118,1623675598259,-95,1,0,0, null, {76=[B@3d0c293},12,26,1f6d48cea40590214526ee8b592ba7c68c93b8441681b4424b1f5531
10119,1623675598302,-65,1,0,0, null, {},-2147483648,26,dcc9d66403599fab32402222c5484ac1060c50cc713cf66e281e5efb
10120,1623675598334,-78,1,0,0, null, {76=[B@c954bfc},12,26,052cefffaa1e388d83d21e75d9209411c34839e8a2187a71d6381e96
10121,1623675598384,-64,1,0,0, null, {},-2147483648,26,24d85ab53ef5c005d0efc5da6d5423c50974cd97a4469b61a4fdc6ae
10122,1623675598439,-71,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
10123,1623675598581,-78,1,0,0, null, {},-2147483648,26,dcc9d66403599fab32402222c5484ac1060c50cc713cf66e281e5efb
10124,1623675598602,-85,1,0,0, null, {76=[B@a7b4d3d},12,26,052cefffaa1e388d83d21e75d9209411c34839e8a2187a71d6381e96
10125,1623675598655,-66,1,0,0, null, {},-2147483648,26,24d85ab53ef5c005d0efc5da6d5423c50974cd97a4469b61a4fdc6ae
10126,1623675598728,-88,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
10127,1623675610203,-64,1,0,0, null, {76=[B@1b35f18},12,26,a0bb51c49013efb1abdb9be5cb649fdfbb46b151ddd50ebc550c467e
10128,1623675610234,-88,1,0,0, null, {76=[B@36403d7},12,26,7244421f2908184e84cdaf77ea84d3e94aa8a580232a9eac00915cbd
10129,1623675610310,-70,1,0,0, null, {},-2147483648,26,dcc9d66403599fab32402222c5484ac1060c50cc713cf66e281e5efb
10130,1623675610314,-88,1,0,0, null, {76=[B@4caf930},12,26,052cefffaa1e388d83d21e75d9209411c34839e8a2187a71d6381e96
10131,1623675610332,-70,1,0,0, null, {},-2147483648,26,24d85ab53ef5c005d0efc5da6d5423c50974cd97a4469b61a4fdc6ae
10132,1623675610363,-61,1,0,0, Mi Smart Band 4, {343=[B@f4d7765},-2147483648,6,6e56d983e05a94884d6f4f710f68a3e6d98ad6912b3fa0bc916a4876
10133,1623675610438,-77,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
10134,1623675610457,-93,1,0,0, null, {},-2147483648,-1,e7d9cbc7346d3a612f429a24de0640420547bb73dbff6e25be2beb41
10135,1623675610480,-68,1,0,0, null, {76=[B@7cf76f4},12,26,a0bb51c49013efb1abdb9be5cb649fdfbb46b151ddd50ebc550c467e
10136,1623675610580,-76,1,0,0, null, {76=[B@d327263},12,26,052cefffaa1e388d83d21e75d9209411c34839e8a2187a71d6381e96
10137,1623675610591,-79,1,0,0, null, {},-2147483648,26,dcc9d66403599fab32402222c5484ac1060c50cc713cf66e281e5efb
10138,1623675610600,-56,1,0,0, null, {},-2147483648,26,24d85ab53ef5c005d0efc5da6d5423c50974cd97a4469b61a4fdc6ae
10139,1623675610726,-81,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
10140,1623675610740,-91,1,0,0, null, {},-2147483648,-1,e7d9cbc7346d3a612f429a24de0640420547bb73dbff6e25be2beb41
10141,1623675610856,-70,1,0,0, null, {76=[B@e4868b6},12,26,052cefffaa1e388d83d21e75d9209411c34839e8a2187a71d6381e96
10142,1623675610872,-59,1,0,0, null, {},-2147483648,26,24d85ab53ef5c005d0efc5da6d5423c50974cd97a4469b61a4fdc6ae
10143,1623675610880,-70,1,0,0, null, {},-2147483648,26,dcc9d66403599fab32402222c5484ac1060c50cc713cf66e281e5efb
10144,1623675611013,-76,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
10145,1623675622484,-87,1,0,0, null, {76=[B@b7f20cb},12,26,7244421f2908184e84cdaf77ea84d3e94aa8a580232a9eac00915cbd
10146,1623675622491,-89,1,0,0, null, {},-2147483648,-1,e7d9cbc7346d3a612f429a24de0640420547bb73dbff6e25be2beb41
10147,1623675622544,-79,1,0,0, null, {76=[B@4d97f54},12,26,052cefffaa1e388d83d21e75d9209411c34839e8a2187a71d6381e96
10148,1623675622569,-66,1,0,0, null, {},-2147483648,26,24d85ab53ef5c005d0efc5da6d5423c50974cd97a4469b61a4fdc6ae
10149,1623675622576,-72,1,0,0, null, {},-2147483648,26,dcc9d66403599fab32402222c5484ac1060c50cc713cf66e281e5efb
10150,1623675622692,-73,1,0,0, null, {},-2147483648,-1,c6760d69f3d0a810679dff71128562134eab21dd1961b610e3a32d30
