,Time,Alt,Bearing,Speed,VerticalAccuracy,Accuracy
248,1623671344106,138.85462334561427,88.31611,0.00044944338,3.0,4.28
249,1623671350054,138.8205938632949,155.75749,0.42086282,3.0,4.265
250,1623671355065,139.12161567977867,187.44933,0.004165568,3.0,4.308
251,1623671361092,139.09848708112247,180.10628,0.0019780362,3.0,5.261
252,1623671366122,139.04704444089143,359.89325,0.0010980136,3.0,5.569
253,1623671372103,139.08238747861958,0.0,0.2667521,3.0,6.683
254,1623671378034,139.06494470727975,354.8019,0.8098254,3.0,8.479
255,1623671384038,139.14373711547418,180.0,0.021051088,3.0,7.4
256,1623671389035,139.00273022482753,231.4648,0.14243233,3.0,7.825
257,1623671394085,138.94784173879177,180.0,0.00048991997,3.0,7.9
258,1623671399104,139.0302210145369,0.0,0.000271869,3.0,7.833
259,1623671404099,139.06273106528153,180.0,2.3014705e-05,3.0,7.6
260,1623671410036,139.11965214013952,0.0,7.9610214e-07,3.0,9.779
261,1623671415089,139.06897946368548,0.0,3.6318895e-08,3.0,7.9
262,1623671421038,138.9824266201028,180.0,2.3174256e-09,3.0,9.431
263,1623671427032,139.04402785105702,0.0,1.1153808e-10,3.0,8.25
264,1623671432032,138.99668708296224,180.0,5.046569e-12,3.0,8.1
265,1623671437035,139.01264734639915,0.0,1.217327e-13,3.0,7.6
266,1623671443038,138.99143179600475,180.0,3.3715215e-15,3.0,7.601
267,1623671448045,138.98354049615713,0.0,1.410606e-16,3.0,7.3
268,1623671454035,138.99596934137347,0.0,7.775901000000001e-17,3.0,7.218
269,1623671459036,139.0037640348216,0.0,4.5649405e-17,3.0,7.1
270,1623671465064,139.12321665664388,0.0,2.5562162e-17,3.0,6.881
271,1623671470034,139.1222743352329,0.0,1.4993686e-17,3.0,7.2
272,1623671475100,139.3287112730788,0.0,9.018411e-18,3.0,7.567
273,1623671481094,139.38764635040428,0.0,4.9142697e-18,3.0,6.6
274,1623671486103,139.33449092152637,0.0,3.4002472999999997e-18,3.0,7.761
275,1623671491107,139.29884395223556,0.0,2.3210797999999996e-18,3.0,7.2
276,1623671497027,139.06453225485748,0.0,1.5104387999999998e-18,3.0,8.539
277,1623671502039,139.07923742292593,0.0,1.0116878999999998e-18,3.0,7.1
278,1623671508034,139.06077361468382,0.0,5.472420999999999e-19,3.0,7.2
279,1623671513037,139.09953734882654,0.0,3.2040619999999996e-19,3.0,7.2
280,1623671519038,139.04275654807327,0.0,1.7747186e-19,3.0,6.6
281,1623671524038,139.04985941519607,0.0,1.0503574e-19,3.0,6.8
282,1623671530033,139.0244331603058,0.0,5.9120595e-20,3.0,6.6
283,1623671535033,139.0519272733065,0.0,3.511771e-20,3.0,6.6
284,1623671540042,139.20593708203918,0.0,2.1423427e-20,3.0,6.717
285,1623671546017,139.11043788300287,0.0,1.1333104999999999e-20,3.0,7.25
286,1623671551024,139.36190281666623,0.0,6.911234e-21,3.0,7.15
287,1623671556035,139.28738542831692,0.0,4.130595e-21,3.0,6.3
288,1623671561097,139.2014277159075,0.0,2.5900126e-21,3.0,6.369
289,1623671566103,139.17744990952977,0.0,1.550636e-21,3.0,6.2
290,1623671572090,139.15376563371262,0.0,1.0124285e-21,3.0,7.754
291,1623671577096,139.12515060594455,0.0,7.040677700000001e-22,3.0,6.1
292,1623671583107,139.29025443658566,0.0,4.674437e-22,3.0,7.907
293,1623671588563,139.1581211586239,0.0,3.1941407000000004e-22,3.0,6.165
294,1623671594075,139.03129508885812,0.0,1.7864564000000002e-22,3.0,6.666
295,1623671599103,139.02910642407466,0.0,1.0476931000000001e-22,3.0,7.1
296,1623671605089,139.04026658516798,0.0,5.86824e-23,3.0,6.666
297,1623671610085,139.06779900697626,0.0,3.4849224e-23,3.0,6.6
298,1623671616095,139.00424999517455,0.0,1.9464146e-23,3.0,6.9
299,1623671621099,139.03009944706474,0.0,1.1489193500000001e-23,3.0,6.9
300,1623671627080,139.0525176367254,0.0,6.4170896e-24,3.0,7.0
301,1623671632669,138.9930534710612,0.0,3.797304e-24,3.0,6.956
302,1623671638089,138.84400958826365,0.0,2.0837759e-24,3.0,7.75
303,1623671644107,139.0566251844374,0.0,1.1324545e-24,3.0,7.45
304,1623671650094,139.1773231669962,0.0,5.892489e-25,3.0,8.0
305,1623671656103,139.20043051379744,0.0,3.1199638999999996e-25,3.0,9.169
306,1623671661097,139.32294653777564,0.0,1.6732070000000001e-25,3.0,12.4
307,1623671666088,139.17532744453388,0.0,9.0580547e-26,3.0,14.563
308,1623671672100,139.19620625090795,0.0,4.1502943e-26,3.0,14.3
309,1623671678081,139.1755274279202,0.0,1.9271487e-26,3.0,15.234
310,1623671683091,139.13015854648762,0.0,9.83455e-27,3.0,14.9
311,1623671689095,139.10315160636534,0.0,4.451753e-27,3.0,15.09
312,1623671694114,139.10780316226754,0.0,2.3825733e-27,3.0,11.4
313,1623671700084,139.15588674773113,0.0,1.1740514e-27,3.0,10.077
314,1623671705100,139.14763602341404,0.0,6.446172000000001e-28,3.0,10.4
315,1623671711091,139.3155196927259,0.0,3.3132384000000003e-28,3.0,10.223
316,1623671717109,139.3884035181053,0.0,1.6005257e-28,3.0,11.1
317,1623671723090,139.44511537800628,0.0,7.574256e-29,3.0,14.4
318,1623671729088,139.48616695451892,0.0,3.4788610000000004e-29,3.0,13.1
319,1623671734090,139.15685414607435,0.0,1.8808943e-29,3.0,12.186
320,1623671740081,139.20096869734834,0.0,8.978371e-30,3.0,11.333
321,1623671745097,139.14945139424992,0.0,4.2858084e-30,3.0,13.0
322,1623671750110,139.23859995336423,0.0,2.2783037e-30,3.0,11.9
323,1623671755115,139.3449158385217,0.0,1.3017918e-30,3.0,10.352
324,1623671760105,139.21263665986294,0.0,7.294927e-31,3.0,9.2
325,1623671766071,139.06824222630254,0.0,4.5616190000000005e-31,3.0,7.416
326,1623671771110,139.0891859529215,0.0,3.1089084e-31,3.0,7.3
327,1623671776110,139.11185966782384,0.0,0.07656078,3.0,7.166
328,1623671781123,139.13464685522925,180.0,0.0011810821,3.0,6.5
329,1623671787044,139.17413077567127,0.0,3.1201987e-05,3.0,7.749
330,1623671793105,139.15470749246097,0.0,1.0732756e-06,3.0,10.2
331,1623671798099,139.4096200147509,180.0,2.32104e-07,3.0,10.225
332,1623671804104,139.36340792930562,0.0,8.074397e-09,3.0,8.916
333,1623671810064,139.46457004159515,180.0,2.3232428e-10,3.0,8.5
334,1623671816066,139.46810588263975,180.0,0.0040544397,3.0,8.407
335,1623671821125,139.4386516196479,0.0,0.0019385741,3.0,8.8
336,1623671827103,139.35585530031193,180.0,9.833607e-05,3.0,11.333
337,1623671832122,139.36564683790854,0.0,5.751787e-06,3.0,13.1
338,1623671838107,139.40377569657355,0.0,2.3181454e-07,3.0,14.39
339,1623671843118,139.3586152057738,180.0,7.486133e-08,3.0,16.6
340,1623671849081,139.27146372039712,0.0,2.0494861e-09,3.0,17.164
341,1623671854115,139.34979212620232,0.0,4.882347e-10,3.0,15.0
342,1623671860099,139.22961192296663,180.0,4.5614366e-11,3.0,15.956
343,1623671866080,139.14692374155769,0.0,1.060021e-12,3.0,17.25
344,1623671871113,139.09299713395217,0.0,4.9917384e-13,3.0,15.428
345,1623671876107,139.08793181989884,180.0,3.7695626e-14,3.0,15.6
346,1623671882067,139.30591054387924,180.0,2.3041354e-15,3.0,16.052
347,1623671887095,139.2769423042802,0.0,8.231977e-16,3.0,16.9
348,1623671892209,139.17171419021508,0.0,5.4941866e-16,3.0,17.094
349,1623671898083,139.19223090579538,0.0,2.5117073e-16,3.0,13.666
350,1623671903105,139.2069993542129,0.0,1.3034365000000002e-16,3.0,13.5
351,1623671909095,139.19142472103607,0.0,6.275749e-17,3.0,13.7
352,1623671915088,139.09358358517258,0.0,2.5209818e-17,3.0,15.166
353,1623671920095,139.16523846271252,0.0,1.2819135e-17,3.0,15.4
354,1623671925409,139.20319517143642,0.0,6.5347813999999995e-18,3.0,14.799
355,1623671931082,139.11806931987027,0.0,0.14183988,3.0,13.5
356,1623671936112,139.2048677840476,180.0,0.0041232416,3.0,12.919
357,1623671942094,139.242767991104,180.0,0.00024565775,3.0,12.8
358,1623671947094,139.43876452222176,0.0,6.04774e-05,3.0,13.245
359,1623671953094,139.49223822278316,180.0,3.0819672e-06,3.0,13.75
360,1623671958108,139.3977168497289,180.0,2.0089554e-07,3.0,13.637
361,1623671964090,139.3376222615935,0.0,2.3632124e-08,3.0,12.5
362,1623671969083,139.28837258501372,180.0,1.3947055e-09,3.0,11.867
363,1623671975076,139.22999980038583,0.0,2.4194632e-11,3.0,12.5
364,1623671980098,139.2434235387906,0.0,1.0586236e-11,3.0,16.21
365,1623671986099,139.24487000069726,180.0,7.402958e-13,3.0,14.6
366,1623671991097,139.2492886702959,180.0,1.3218898e-13,3.0,17.561
367,1623671996116,139.29234303272398,0.0,1.782293e-14,3.0,16.2
368,1623672002059,139.09386323168525,124.20381,0.11959468,3.0,19.246
369,1623672008061,139.20115382708465,180.0,0.013960314,3.0,18.6
370,1623672013091,139.0917185654471,180.0,0.008345934,3.0,19.02
371,1623672019087,139.15605277229142,0.0,0.0029254602,3.0,17.1
372,1623672025082,139.27098865066506,180.0,0.000104572246,3.0,17.477
373,1623672030126,139.23829319413238,180.0,1.9619287e-05,3.0,15.2
374,1623672035092,139.33998931564298,0.0,2.4830595e-06,3.0,15.566
375,1623672040104,139.36130762690496,0.0,7.10962e-08,3.0,17.3
376,1623672046072,139.38267940574352,180.0,3.9502037e-08,3.0,20.94
