,Time,RSSI,Primary,Secondary,AdInterval,DeviceName,ManufacturerData,TxPower,AdvertiseFlag,DeviceId
297,1634469832218,-62,1,0,0, , {3=[B@6f892e9},-2147483648,6,4d29d0cf9b06262acdd1ed5a9806100bd5ad16c0e5f099e207cdd0a3
298,1634469832223,-65,1,0,0, , {3=[B@c6c229c},-2147483648,6,4d29d0cf9b06262acdd1ed5a9806100bd5ad16c0e5f099e207cdd0a3
299,1634469832227,-82,1,0,0, null, {19456=[B@f0f302b},-2147483648,4,e0867aa95888ce2d5ac54cdac1a87b796abc37d4cf4172a2181dc304
300,1634469832243,-58,1,0,0, null, {76=[B@91fca46},7,26,8a009e6548a34b7216408545c05ab43ad6e6118577e2a594e2567b5f
301,1634469832248,-89,1,0,0, null, {76=[B@737935d},12,26,e50afc87a8d8bee8c6b79bb654574d2e4be667ea7323dbf2d23e0808
302,1634469832250,-81,1,0,0, null, {},-2147483648,26,7aa9007c0bbc2cd291a71191534fd17cd638c003c4b24f581e55342b
303,1634469832271,-61,1,0,0, null, {76=[B@3d7dc1e},12,26,3663e5aff8f1d398dac5a4acaa1d3cd6ace6031df4ea6a0d5d36c02a
304,1634469832275,-60,1,0,0, null, {76=[B@eeed115},12,26,c3797c689a199b3345458be817c9bb55349e84f7338616125280e46f
305,1634469832298,-62,1,0,0, , {3=[B@eaa67b8},-2147483648,6,4d29d0cf9b06262acdd1ed5a9806100bd5ad16c0e5f099e207cdd0a3
306,1634469832315,-76,1,0,0, null, {101=[B@e829cf7},-2147483648,6,73e43c8aaf8411460681545b12dc0c38f313889ad6024efc354e1c4d
307,1634469832322,-82,1,0,0, null, {19456=[B@93d8682},-2147483648,4,e0867aa95888ce2d5ac54cdac1a87b796abc37d4cf4172a2181dc304
308,1634469832352,-62,1,0,0, null, {76=[B@bc5b9c9},12,26,30dfced00cdc85a522b0084a04c24662ca3b622ff1091c1673d68ba9
309,1634469832389,-67,1,0,0, , {3=[B@5651efc},-2147483648,6,4d29d0cf9b06262acdd1ed5a9806100bd5ad16c0e5f099e207cdd0a3
310,1634469832416,-77,1,0,0, null, {101=[B@b50200b},-2147483648,6,73e43c8aaf8411460681545b12dc0c38f313889ad6024efc354e1c4d
311,1634469832426,-82,1,0,0, null, {19456=[B@391e3a6},-2147483648,4,e0867aa95888ce2d5ac54cdac1a87b796abc37d4cf4172a2181dc304
312,1634469832467,-62,1,0,0, , {3=[B@866043d},-2147483648,6,4d29d0cf9b06262acdd1ed5a9806100bd5ad16c0e5f099e207cdd0a3
313,1634469832517,-83,1,0,0, null, {76=[B@40af300},8,26,88fb6bfd2b5198c4a4985dfb6d38230a88cc54a978be25835b60bb20
314,1634469832526,-64,1,0,0, null, {},-2147483648,26,7aa9007c0bbc2cd291a71191534fd17cd638c003c4b24f581e55342b
315,1634469832528,-85,1,0,0, null, {19456=[B@b9e7df5},-2147483648,4,e0867aa95888ce2d5ac54cdac1a87b796abc37d4cf4172a2181dc304
316,1634469832545,-62,1,0,0, null, {76=[B@3342218},12,26,c3797c689a199b3345458be817c9bb55349e84f7338616125280e46f
317,1634469832599,-91,1,0,0, null, {76=[B@9a1e2d7},12,26,e50afc87a8d8bee8c6b79bb654574d2e4be667ea7323dbf2d23e0808
318,1634469832622,-62,1,0,0, null, {76=[B@c0a6de2},12,26,30dfced00cdc85a522b0084a04c24662ca3b622ff1091c1673d68ba9
319,1634469832634,-84,1,0,0, null, {19456=[B@a6fd0a9},-2147483648,4,e0867aa95888ce2d5ac54cdac1a87b796abc37d4cf4172a2181dc304
320,1634469832664,-55,1,0,0, null, {},-2147483648,-1,c1509f0fb50f79cb1dfb595df15bc5be29850ca0628254596f322eb3
321,1634469832711,-64,1,0,0, , {3=[B@a47d73a},-2147483648,6,4d29d0cf9b06262acdd1ed5a9806100bd5ad16c0e5f099e207cdd0a3
322,1634469832729,-77,1,0,0, null, {101=[B@52febe1},-2147483648,6,73e43c8aaf8411460681545b12dc0c38f313889ad6024efc354e1c4d
323,1634469832735,-83,1,0,0, null, {19456=[B@ffc29f4},-2147483648,4,e0867aa95888ce2d5ac54cdac1a87b796abc37d4cf4172a2181dc304
324,1634469832795,-67,1,0,0, null, {76=[B@f410163},7,26,8a009e6548a34b7216408545c05ab43ad6e6118577e2a594e2567b5f
325,1634469832798,-84,1,0,0, null, {76=[B@a55d6de},8,26,88fb6bfd2b5198c4a4985dfb6d38230a88cc54a978be25835b60bb20
326,1634469832800,-64,1,0,0, , {3=[B@8e482ea},-2147483648,6,4d29d0cf9b06262acdd1ed5a9806100bd5ad16c0e5f099e207cdd0a3
327,1634469832803,-71,1,0,0, null, {},-2147483648,26,7aa9007c0bbc2cd291a71191534fd17cd638c003c4b24f581e55342b
328,1634469836617,-74,1,0,0, null, {76=[B@ff7f824},12,26,3663e5aff8f1d398dac5a4acaa1d3cd6ace6031df4ea6a0d5d36c02a
329,1634469836621,-58,1,0,0, , {3=[B@5250953},-2147483648,6,4d29d0cf9b06262acdd1ed5a9806100bd5ad16c0e5f099e207cdd0a3
330,1634469836631,-81,1,0,0, null, {76=[B@a93b38e},8,26,88fb6bfd2b5198c4a4985dfb6d38230a88cc54a978be25835b60bb20
331,1634469836645,-65,1,0,0, null, {},-2147483648,26,7aa9007c0bbc2cd291a71191534fd17cd638c003c4b24f581e55342b
332,1634469836693,-77,1,0,0, null, {76=[B@3aa4fcb},12,26,30dfced00cdc85a522b0084a04c24662ca3b622ff1091c1673d68ba9
333,1634469836710,-61,1,0,0, , {3=[B@726a666},-2147483648,6,4d29d0cf9b06262acdd1ed5a9806100bd5ad16c0e5f099e207cdd0a3
334,1634469836738,-85,1,0,0, null, {19456=[B@758b5fd},-2147483648,4,e0867aa95888ce2d5ac54cdac1a87b796abc37d4cf4172a2181dc304
335,1634469836798,-61,1,0,0, , {3=[B@aeb9fc0},-2147483648,6,4d29d0cf9b06262acdd1ed5a9806100bd5ad16c0e5f099e207cdd0a3
336,1634469836810,-79,1,0,0, null, {101=[B@9ad1a9f},-2147483648,6,73e43c8aaf8411460681545b12dc0c38f313889ad6024efc354e1c4d
337,1634469836842,-85,1,0,0, null, {19456=[B@d97be4a},-2147483648,4,e0867aa95888ce2d5ac54cdac1a87b796abc37d4cf4172a2181dc304
338,1634469836878,-61,1,0,0, , {3=[B@d2e0a31},-2147483648,6,4d29d0cf9b06262acdd1ed5a9806100bd5ad16c0e5f099e207cdd0a3
339,1634469836905,-57,1,0,0, null, {76=[B@1fa5884},12,26,c3797c689a199b3345458be817c9bb55349e84f7338616125280e46f
340,1634469844315,-66,1,0,0, null, {76=[B@63ace69},12,26,30dfced00cdc85a522b0084a04c24662ca3b622ff1091c1673d68ba9
341,1634469844349,-58,1,0,0, , {3=[B@772341c},-2147483648,6,4d29d0cf9b06262acdd1ed5a9806100bd5ad16c0e5f099e207cdd0a3
342,1634469844354,-87,1,0,0, null, {},-2147483648,26,7aa9007c0bbc2cd291a71191534fd17cd638c003c4b24f581e55342b
343,1634469844383,-91,1,0,0, null, {76=[B@c24e1a1},8,26,88fb6bfd2b5198c4a4985dfb6d38230a88cc54a978be25835b60bb20
344,1634469844434,-59,1,0,0, , {3=[B@e66eab4},-2147483648,6,4d29d0cf9b06262acdd1ed5a9806100bd5ad16c0e5f099e207cdd0a3
345,1634469844456,-89,1,0,0, null, {76=[B@4084923},12,26,2ec3054b6c61d061207bb23c4f83447e3c64fba990aa116b49062e35
346,1634469844469,-83,1,0,0, null, {76=[B@cac919e},12,26,3e8c9df4f2c643ebfa5b97968df1415b8d59c813d09d2c657cec08ed
347,1634469844472,-55,1,0,0, null, {},-2147483648,-1,c1509f0fb50f79cb1dfb595df15bc5be29850ca0628254596f322eb3
348,1634469844506,-55,1,0,0, null, {76=[B@a1bb99b},12,26,3663e5aff8f1d398dac5a4acaa1d3cd6ace6031df4ea6a0d5d36c02a
